2/4-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/97
2/4-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/174
2/4-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/177
2/4-6,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/181
2/4-7,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/196
2/4-8,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/252
2/4-9,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/253
2/4-10,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/254
2/4-11,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/255
2/4-12,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/256
2/4-13,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1313
2/4-14,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1343
2/4-14 R,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1440
2/4-14 R2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1548
2/4-15 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1371
2/4-15 SR,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/4842
2/4-16,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1702
2/4-16 R,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1956
2/4-17,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1792
2/4-18,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2134
2/4-18 R,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2253
2/4-19 B,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/257
2/4-20,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5556
2/4-21,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6736
2/4-21 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6933
2/4-22 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7535
2/4-23 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7657
2/5-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/178
2/5-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/188
2/5-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/258
2/5-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/259
2/5-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/260
2/5-6,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/261
2/5-7,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/25
2/5-8,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1308
2/5-9,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1834
2/5-10,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2044
2/5-10 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2194
2/5-11,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/3084
2/5-12,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/4433
2/5-13,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5948
2/5-14 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5958
2/5-15,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/9367
2/6-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/160
2/6-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/224
2/6-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/64
2/6-4 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1527
2/6-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2885
2/6-6 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8560
2/7-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/179
2/7-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/187
2/7-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/262
2/7-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/263
2/7-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/264
2/7-6,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/265
2/7-7,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/266
2/7-8,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/267
2/7-9,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/268
2/7-10,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/269
2/7-11,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/270
2/7-12,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/271
2/7-13,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/272
2/7-14,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/116
2/7-14 R,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1477
2/7-15,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/225
2/7-16,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/232
2/7-17,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/200
2/7-18,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/206
2/7-19,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1367
2/7-19 R,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1512
2/7-20,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1062
2/7-20 R,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1875
2/7-21 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1394
2/7-21 SR,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1861
2/7-22,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1495
2/7-23 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1547
2/7-24,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1613
2/7-25 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1679
2/7-26 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1756
2/7-27 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1878
2/7-28,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1906
2/7-29,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2124
2/7-30,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2394
2/7-31,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/3573
2/8-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/124
2/8-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/155
2/8-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/117
2/8-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/273
2/8-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/275
2/8-6,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/276
2/8-7,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/277
2/8-8,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/278
2/8-9,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/279
2/8-10,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/280
2/8-11,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1224
2/8-12 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1351
2/8-13,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1383
2/8-14,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1552
2/8-15,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2636
2/8-16 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/3008
2/8-17 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/3328
2/8-17 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/3210
2/8-18 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6747
2/9-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/282
2/9-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/283
2/9-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1443
2/9-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5801
2/9-5 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7502
2/9-6 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/9191
2/10-1 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/284
2/10-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2050
2/11-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/168
2/11-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/285
2/11-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/286
2/11-3 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/287
2/11-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/96
2/11-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/288
2/11-6 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/289
2/11-6 SR,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1668
2/11-7,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/902
2/11-8,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1715
2/11-9,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2153
2/11-10 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2297
2/11-11,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7712
2/11-12 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8640
2/11-12 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8639
2/12-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1014
2/12-2 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1416
3/4-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2222
3/4-2 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6622
3/5-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/290
3/5-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/291
3/6-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/4117
3/7-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/292
3/7-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/220
3/7-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/293
3/7-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1467
3/7-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1759
3/7-6,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2891
3/7-7,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5932
3/7-8 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7058
3/7-9 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7137
3/7-10 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7749
3/7-11 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8705
3/8-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6476
4/4-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7270
6/3-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/450
6/3-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/862
7/1-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/192
7/1-2 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5793
7/3-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/164
7/4-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2136
7/4-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5683
7/4-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7121
7/7-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1492
7/7-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1868
7/7-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2113
7/7-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5570
7/8-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/158
7/8-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/294
7/8-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/28
7/8-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/448
7/8-5 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5304
7/8-6 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7053
7/9-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/191
7/11-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/149
7/11-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/156
7/11-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/159
7/11-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/167
7/11-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/42
7/11-6,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/86
7/11-7,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/57
7/11-7 R,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/519
7/11-8,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/30
7/11-9,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/856
7/11-10 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1563
7/11-10 SR,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1681
7/11-11 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5474
7/11-12 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6655
7/11-12 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6549
7/11-13,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6955
7/12-1 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/157
7/12-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/295
7/12-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/296
7/12-3 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/297
7/12-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/298
7/12-4 R,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/518
7/12-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/299
7/12-6,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/281
7/12-7,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1287
7/12-7 R,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1413
7/12-8,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1311
7/12-9,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1470
7/12-10,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1557
7/12-11,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1787
7/12-12 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2695
7/12-13 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6727
8/1-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/301
8/3-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/142
8/3-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/89
8/4-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/302
8/5-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7112
8/9-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/303
8/10-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/166
8/10-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/226
8/10-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6098
8/10-4 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6737
8/10-4 B,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6755
8/10-4 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6630
8/10-5 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7419
8/10-5 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7291
8/10-6 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7485
8/10-7 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8619
8/11-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/304
8/12-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/193
9/1-1 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6398
9/2-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1038
9/2-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1135
9/2-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1294
9/2-4 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2258
9/2-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2599
9/2-6 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2867
9/2-7 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/3087
9/2-8 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/3126
9/2-9 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/3703
9/2-11,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6341
9/2-12,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8879
9/2-A-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2828
9/3-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/921
9/3-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5173
9/4-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/150
9/4-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/176
9/4-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/152
9/4-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/305
9/4-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5134
9/8-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/145
9/10-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/183
9/11-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/194
9/12-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/163
10/4-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7724
10/5-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/306
10/7-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1972
10/8-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/175
11/5-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5596
11/9-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/307
11/10-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/170
15/2-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/308
15/3-1 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/309
15/3-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/310
15/3-2 R,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/311
15/3-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/313
15/3-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/314
15/3-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/52
15/3-6,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/3250
15/3-7,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/4055
15/3-8,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5175
15/3-9,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6354
15/3-10,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8442
15/3-11,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8489
15/3-12 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8948
15/3-12 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8947
15/5-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/315
15/5-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/316
15/5-2 R,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1250
15/5-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/207
15/5-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/1762
15/5-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2635
15/5-6,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/3113
15/5-7,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5842
15/5-7 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5946
15/6-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/197
15/6-2,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/317
15/6-2 R,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/517
15/6-3,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/318
15/6-4,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/319
15/6-5,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/320
15/6-6,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/38
15/6-7,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/2084
15/6-8 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/3077
15/6-8 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/3014
15/6-9 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5566
15/6-9 B,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5571
15/6-9 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/5494
15/6-10,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6030
15/6-11 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6526
15/6-11 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6488
15/6-12,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/6518
15/6-13,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7667
15/6-13 A,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7668
15/6-13 B,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/7718
15/6-14 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8293
15/6-15,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8746
15/6-16 S,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/8747
15/8-1,https://factpages.npd.no/en/wellbore/PageView/With/Wdss/321
